obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_24
"=""""","=""""","=""11311.6354675""","=""0.0000005""","=""""","=""1.864e+02""","=""3.576e-04""","=""9.321e-01""","=""-2.6015""",AA,"=""[24.3097278970701]""","=""[24.419335565023]""","=""1s.7f""","=""1F*""","=""3""","=""1s.9d""","=""3D""","=""3""",7,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""11397.49976""","=""0.00003""","=""""","=""2.834e+00""","=""5.519e-06""","=""1.035e-02""","=""-4.5592""",AA,"=""[24.20081545451]""","=""[24.309597381304]""","=""1s.6p""","=""3P*""","=""2""","=""1s.7d""","=""1D""","=""2""",5,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""11397.53334""","=""0.00003""","=""""","=""7.815e+00""","=""2.537e-05""","=""2.855e-02""","=""-4.1186""",AA,"=""[24.20081577498]""","=""[24.309597381304]""","=""1s.6p""","=""3P*""","=""1""","=""1s.7d""","=""1D""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""11403.37302""","=""0.00003""","=""""","=""3.7090e+03""","=""4.3384e-03""","=""8.1435e+00""","=""-1.66370""",AAA,"=""[24.20081545451]""","=""[24.309541353601]""","=""1s.6p""","=""3P*""","=""2""","=""1s.7d""","=""3D""","=""1""",5,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""11403.40663""","=""0.00003""","=""""","=""5.5635e+04""","=""1.0846e-01""","=""1.2215e+02""","=""-0.48760""",AAA,"=""[24.20081577498]""","=""[24.309541353601]""","=""1s.6p""","=""3P*""","=""1""","=""1s.7d""","=""3D""","=""1""",3,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""11403.41775""","=""0.00003""","=""""","=""3.3378e+04""","=""6.5071e-02""","=""1.2214e+02""","=""-0.48764""",AAA,"=""[24.20081545451]""","=""[24.309540927161]""","=""1s.6p""","=""3P*""","=""2""","=""1s.7d""","=""3D""","=""2""",5,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""11403.42088""","=""0.00003""","=""""","=""1.3352e+05""","=""3.6442e-01""","=""6.8404e+02""","=""0.26057""",AAA,"=""[24.20081545451]""","=""[24.309540897300]""","=""1s.6p""","=""3P*""","=""2""","=""1s.7d""","=""3D""","=""3""",5,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""11403.45136""","=""0.00003""","=""""","=""1.0013e+05""","=""3.2534e-01""","=""3.6642e+02""","=""-0.01054""",AAA,"=""[24.20081577498]""","=""[24.309540927161]""","=""1s.6p""","=""3P*""","=""1""","=""1s.7d""","=""3D""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""11403.81916""","=""0.00003""","=""""","=""7.4180e+04""","=""4.3388e-01""","=""1.6289e+02""","=""-0.36263""",AAA,"=""[24.20081970804]""","=""[24.309541353601]""","=""1s.6p""","=""3P*""","=""0""","=""1s.7d""","=""3D""","=""1""",1,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""11410.820354""","=""0.000017""","=""""","=""5.6491e+05""","=""1.8379e+00""","=""2.0713e+03""","=""0.74144""",AAA,"=""[24.31070817873]""","=""[24.419363117280]""","=""1s.7p""","=""1P*""","=""1""","=""1s.9d""","=""1D""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""11413.713101""","=""0.000017""","=""""","=""4.276e+00""","=""1.392e-05""","=""1.569e-02""","=""-4.3793""",AA,"=""[24.31070817873]""","=""[24.419335579246]""","=""1s.7p""","=""1P*""","=""1""","=""1s.9d""","=""3D""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""11551.813868""","=""0.000009""","=""""","=""2.7705e+04""","=""1.8475e-02""","=""2.1079e+01""","=""-1.25628""",AAA,"=""[24.309541353601]""","=""[24.41687012452]""","=""1s.7d""","=""3D""","=""1""","=""1s.9p""","=""3P*""","=""0""",3,1,,"=""T8636c73""","=""""",
"=""""","=""""","=""11551.891247""","=""0.000009""","=""""","=""2.0777e+04""","=""2.4940e-02""","=""4.7424e+01""","=""-0.90413""",AAA,"=""[24.309540927161]""","=""[24.41686897915]""","=""1s.7d""","=""3D""","=""2""","=""1s.9p""","=""3P*""","=""1""",5,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""11551.898066""","=""0.000009""","=""""","=""2.3272e+04""","=""3.3256e-02""","=""8.8531e+01""","=""-0.63303""",AAA,"=""[24.309540897300]""","=""[24.41686888593]""","=""1s.7d""","=""3D""","=""3""","=""1s.9p""","=""3P*""","=""2""",7,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""11551.901280""","=""0.000009""","=""""","=""4.1554e+03""","=""8.3134e-03""","=""1.5808e+01""","=""-1.38125""",AAA,"=""[24.309540927161]""","=""[24.41686888593]""","=""1s.7d""","=""3D""","=""2""","=""1s.9p""","=""3P*""","=""2""",5,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""11551.937146""","=""0.000009""","=""""","=""6.9262e+03""","=""1.3857e-02""","=""1.5809e+01""","=""-1.38122""",AAA,"=""[24.309541353601]""","=""[24.41686897915]""","=""1s.7d""","=""3D""","=""1""","=""1s.9p""","=""3P*""","=""1""",3,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""11551.947179""","=""0.000009""","=""""","=""2.7705e+02""","=""9.2379e-04""","=""1.0540e+00""","=""-2.55730""",AAA,"=""[24.309541353601]""","=""[24.41686888593]""","=""1s.7d""","=""3D""","=""1""","=""1s.9p""","=""3P*""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""11557.970695""","=""0.000009""","=""""","=""1.680e+00""","=""2.019e-06""","=""3.841e-03""","=""-4.9959""",AA,"=""[24.309597381304]""","=""[24.41686897915]""","=""1s.7d""","=""1D""","=""2""","=""1s.9p""","=""3P*""","=""1""",5,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""11980.74963""","=""0.00003""","=""""","=""5.4783e+04""","=""7.0733e-02""","=""1.3949e+02""","=""-0.45141""",AAA,"=""[24.30428920147]""","=""[24.40777537914]""","=""1s.7p""","=""3P*""","=""2""","=""1s.9s""","=""3S""","=""1""",5,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""11980.77280""","=""0.00003""","=""""","=""3.2870e+04""","=""7.0734e-02""","=""8.3697e+01""","=""-0.67325""",AAA,"=""[24.30428940164]""","=""[24.40777537914]""","=""1s.7p""","=""3P*""","=""1""","=""1s.9s""","=""3S""","=""1""",3,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""11981.05735""","=""0.00003""","=""""","=""1.0957e+04""","=""7.0739e-02""","=""2.7902e+01""","=""-1.15034""",AAA,"=""[24.30429185947]""","=""[24.40777537914]""","=""1s.7p""","=""3P*""","=""0""","=""1s.9s""","=""3S""","=""1""",1,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""11993.06634""","=""0.00003""","=""""","=""8.3180e+04""","=""5.9788e-02""","=""7.0818e+01""","=""-0.74626""",AAA,"=""[24.31070817873]""","=""[24.41408807749]""","=""1s.7p""","=""1P*""","=""1""","=""1s.9s""","=""1S""","=""0""",3,1,,"=""T8636c73""","=""""",
"=""""","=""""","=""12209.776188""","=""0.000019""","=""""","=""3.830e+00""","=""5.136e-06""","=""1.032e-02""","=""-4.5904""",AA,"=""[24.209163157329]""","=""[24.31070817873]""","=""1s.6d""","=""3D""","=""2""","=""1s.7p""","=""1P*""","=""1""",5,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""12220.202274""","=""0.000019""","=""""","=""4.5011e+04""","=""6.0462e-02""","=""1.2162e+02""","=""-0.51955""",AAA,"=""[24.209249793955]""","=""[24.31070817873]""","=""1s.6d""","=""1D""","=""2""","=""1s.7p""","=""1P*""","=""1""",5,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""12328.7884946""","=""0.0000020""","=""""","=""7.135e+03""","=""1.626e-02""","=""4.619e+01""","=""-0.9438""",AA,"=""[24.209163110443]""","=""[24.3097278970701]""","=""1s.6d""","=""3D""","=""3""","=""1s.7f""","=""1F*""","=""3""",7,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""12328.7942426""","=""0.0000020""","=""""","=""5.508e+04""","=""1.757e-01""","=""3.566e+02""","=""-0.0562""",AA,"=""[24.209163157329]""","=""[24.3097278970701]""","=""1s.6d""","=""3D""","=""2""","=""1s.7f""","=""1F*""","=""3""",5,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""12328.8239863""","=""0.0000020""","=""""","=""1.1488e+03""","=""1.8699e-03""","=""5.3127e+00""","=""-1.88309""",AAA,"=""[24.209163110443]""","=""[24.3097276075680]""","=""1s.6d""","=""3D""","=""3""","=""1s.7f""","=""3F*""","=""2""",7,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""12328.8297344""","=""0.0000020""","=""""","=""4.0204e+04""","=""9.1616e-02""","=""1.8592e+02""","=""-0.33906""",AAA,"=""[24.209163157329]""","=""[24.3097276075680]""","=""1s.6d""","=""3D""","=""2""","=""1s.7f""","=""3F*""","=""2""",5,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""12328.8484049""","=""0.0000020""","=""""","=""2.5848e+05""","=""7.5731e-01""","=""2.1516e+03""","=""0.72437""",AAA,"=""[24.209163110443]""","=""[24.3097274083893]""","=""1s.6d""","=""3D""","=""3""","=""1s.7f""","=""3F*""","=""4""",7,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""12328.8627769""","=""0.0000020""","=""""","=""2.1585e+04""","=""4.9188e-02""","=""1.3975e+02""","=""-0.46305""",AAA,"=""[24.209163110443]""","=""[24.3097272911601]""","=""1s.6d""","=""3D""","=""3""","=""1s.7f""","=""3F*""","=""3""",7,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""12328.8685249""","=""0.0000020""","=""""","=""1.7468e+05""","=""5.5728e-01""","=""1.1310e+03""","=""0.44504""",AAA,"=""[24.209163157329]""","=""[24.3097272911601]""","=""1s.6d""","=""3D""","=""2""","=""1s.7f""","=""3F*""","=""3""",5,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""12328.9128204""","=""0.0000020""","=""""","=""2.1712e+05""","=""8.2462e-01""","=""1.0041e+03""","=""0.39338""",AAA,"=""[24.209163835045]""","=""[24.3097276075680]""","=""1s.6d""","=""3D""","=""1""","=""1s.7f""","=""3F*""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""12339.4246696""","=""0.0000015""","=""""","=""1.9652e+05""","=""6.2803e-01""","=""1.2756e+03""","=""0.49695""",AAA,"=""[24.209249793955]""","=""[24.3097278970701]""","=""1s.6d""","=""1D""","=""2""","=""1s.7f""","=""1F*""","=""3""",5,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""12339.4602227""","=""0.0000015""","=""""","=""3.641e+00""","=""8.312e-06""","=""1.688e-02""","=""-4.3813""",AA,"=""[24.209249793955]""","=""[24.3097276075680]""","=""1s.6d""","=""1D""","=""2""","=""1s.7f""","=""3F*""","=""2""",5,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""12339.4990801""","=""0.0000015""","=""""","=""6.230e+04""","=""1.991e-01""","=""4.044e+02""","=""-0.0019""",AA,"=""[24.209249793955]""","=""[24.3097272911601]""","=""1s.6d""","=""1D""","=""2""","=""1s.7f""","=""3F*""","=""3""",5,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""12361.7482670""","=""0.0000003""","=""""","=""1.512e+04""","=""4.454e-02""","=""1.269e+02""","=""-0.5061""",AA,"=""[24.209454827529]""","=""[24.3097514811699]""","=""1s.6f""","=""3F*""","=""3""","=""1s.7g""","=""1G""","=""4""",7,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""12361.7577347""","=""0.0000003""","=""""","=""2.2135e+04""","=""5.0710e-02""","=""1.4446e+02""","=""-0.44981""",AAA,"=""[24.209454827529]""","=""[24.3097514043543]""","=""1s.6f""","=""3F*""","=""3""","=""1s.7g""","=""3G""","=""3""",7,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""12361.7727881""","=""0.0000003""","=""""","=""1.130e+04""","=""2.589e-02""","=""9.483e+01""","=""-0.6326""",AA,"=""[24.2094550264796]""","=""[24.3097514811699]""","=""1s.6f""","=""3F*""","=""4""","=""1s.7g""","=""1G""","=""4""",9,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""12361.7822558""","=""0.0000003""","=""""","=""4.8025e+02""","=""8.5574e-04""","=""3.1343e+00""","=""-2.11342""",AAA,"=""[24.2094550264796]""","=""[24.3097514043543]""","=""1s.6f""","=""3F*""","=""4""","=""1s.7g""","=""3G""","=""3""",9,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""12361.7871643""","=""0.0000003""","=""""","=""3.4418e+05""","=""1.0138e+00""","=""2.8881e+03""","=""0.85105""",AAA,"=""[24.209454827529]""","=""[24.3097511655788]""","=""1s.6f""","=""3F*""","=""3""","=""1s.7g""","=""3G""","=""4""",7,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""12361.7962812""","=""0.0000003""","=""""","=""3.7651e+05""","=""1.0543e+00""","=""3.8614e+03""","=""0.97719""",AAA,"=""[24.2094550264796]""","=""[24.3097512905603]""","=""1s.6f""","=""3F*""","=""4""","=""1s.7g""","=""3G""","=""5""",9,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""12361.8116856""","=""0.0000003""","=""""","=""1.2231e+04""","=""2.8021e-02""","=""1.0263e+02""","=""-0.59827""",AAA,"=""[24.2094550264796]""","=""[24.3097511655788]""","=""1s.6f""","=""3F*""","=""4""","=""1s.7g""","=""3G""","=""4""",9,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""12361.8212467""","=""0.0000003""","=""""","=""3.4578e+05""","=""1.1090e+00""","=""2.2567e+03""","=""0.74392""",AAA,"=""[24.209455342828]""","=""[24.3097514043543]""","=""1s.6f""","=""3F*""","=""2""","=""1s.7g""","=""3G""","=""3""",5,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""12361.8639096""","=""0.0000003""","=""""","=""3.5009e+05""","=""1.0312e+00""","=""2.9377e+03""","=""0.85845""",AAA,"=""[24.2094557657828]""","=""[24.3097514811699]""","=""1s.6f""","=""1F*""","=""3""","=""1s.7g""","=""1G""","=""4""",7,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""12361.8733775""","=""0.0000003""","=""""","=""8.121e+03""","=""1.860e-02""","=""5.300e+01""","=""-0.8853""",AA,"=""[24.2094557657828]""","=""[24.3097514043543]""","=""1s.6f""","=""1F*""","=""3""","=""1s.7g""","=""3G""","=""3""",7,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""12361.9028076""","=""0.0000003""","=""""","=""2.011e+04""","=""5.923e-02""","=""1.687e+02""","=""-0.3824""",AA,"=""[24.2094557657828]""","=""[24.3097511655788]""","=""1s.6f""","=""1F*""","=""3""","=""1s.7g""","=""3G""","=""4""",7,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""12365.62996451""","=""0.00000005""","=""""","=""1.863e+01""","=""5.221e-05""","=""1.913e-01""","=""-3.3280""",AA,"=""[24.2094918821374]""","=""[24.30975705163464]""","=""1s.6g""","=""3G""","=""4""","=""1s.7h""","=""1H*""","=""5""",9,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""12365.63677443""","=""0.00000005""","=""""","=""1.3526e+04""","=""3.1007e-02""","=""1.1360e+02""","=""-0.55430""",AAA,"=""[24.2094918821374]""","=""[24.30975699641729]""","=""1s.6g""","=""3G""","=""4""","=""1s.7h""","=""3H*""","=""4""",9,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""12365.65445833""","=""0.00000005""","=""""","=""1.033e+04""","=""2.367e-02""","=""1.060e+02""","=""-0.5843""",AA,"=""[24.2094920807421]""","=""[24.30975705163464]""","=""1s.6g""","=""3G""","=""5""","=""1s.7h""","=""1H*""","=""5""",11,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""12365.65595515""","=""0.00000005""","=""""","=""5.2151e+05""","=""1.4612e+00""","=""5.3535e+03""","=""1.11895""",AAA,"=""[24.2094918821374]""","=""[24.30975684089325]""","=""1s.6g""","=""3G""","=""4""","=""1s.7h""","=""3H*""","=""5""",9,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""12365.66126828""","=""0.00000005""","=""""","=""2.6301e+02""","=""4.9330e-04""","=""2.2090e+00""","=""-2.26549""",AAA,"=""[24.2094920807421]""","=""[24.30975699641729]""","=""1s.6g""","=""3G""","=""5""","=""1s.7h""","=""3H*""","=""4""",11,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""12365.67039436""","=""0.00000005""","=""""","=""5.3259e+05""","=""1.4429e+00""","=""6.4613e+03""","=""1.20063""",AAA,"=""[24.2094920807421]""","=""[24.30975692242005]""","=""1s.6g""","=""3G""","=""5""","=""1s.7h""","=""3H*""","=""6""",11,13,,"=""T8636c73""","=""""",
"=""""","=""""","=""12365.68044907""","=""0.00000005""","=""""","=""1.0977e+04""","=""2.5164e-02""","=""1.1268e+02""","=""-0.55783""",AAA,"=""[24.2094920807421]""","=""[24.30975684089325]""","=""1s.6g""","=""3G""","=""5""","=""1s.7h""","=""3H*""","=""5""",11,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""12365.68355552""","=""0.00000005""","=""""","=""5.0629e+05""","=""1.4922e+00""","=""4.2524e+03""","=""1.01893""",AAA,"=""[24.2094922614541]""","=""[24.30975699641729]""","=""1s.6g""","=""3G""","=""3""","=""1s.7h""","=""3H*""","=""4""",7,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""12365.69177004""","=""0.00000005""","=""""","=""5.2225e+05""","=""1.4633e+00""","=""5.3612e+03""","=""1.11956""",AAA,"=""[24.2094923832773]""","=""[24.30975705163464]""","=""1s.6g""","=""1G""","=""4""","=""1s.7h""","=""1H*""","=""5""",9,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""12365.69858002""","=""0.00000005""","=""""","=""1.251e+04""","=""2.868e-02""","=""1.051e+02""","=""-0.5881""",AA,"=""[24.2094923832773]""","=""[24.30975699641729]""","=""1s.6g""","=""1G""","=""4""","=""1s.7h""","=""3H*""","=""4""",9,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""12365.71776093""","=""0.00000005""","=""""","=""1.086e+02""","=""3.042e-04""","=""1.114e+00""","=""-2.5626""",AA,"=""[24.2094923832773]""","=""[24.30975684089325]""","=""1s.6g""","=""1G""","=""4""","=""1s.7h""","=""3H*""","=""5""",9,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""12366.48745212""","=""0.00000003""","=""""","=""1.600e+01""","=""4.335e-05""","=""1.941e-01""","=""-3.3216""",AA,"=""[24.2095005571382]""","=""[24.30975877428610]""","=""1s.6h""","=""3H*""","=""5""","=""1s.7i""","=""1I""","=""6""",11,13,,"=""T8636c73""","=""""",
"=""""","=""""","=""12366.49255817""","=""0.00000003""","=""""","=""1.2537e+04""","=""2.8744e-02""","=""1.2872e+02""","=""-0.50006""",AAA,"=""[24.2095005571382]""","=""[24.30975873289013]""","=""1s.6h""","=""3H*""","=""5""","=""1s.7i""","=""3I""","=""5""",11,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""12366.50342071""","=""0.00000003""","=""""","=""1.003e+04""","=""2.299e-02""","=""1.217e+02""","=""-0.5244""",AA,"=""[24.20950068659936]""","=""[24.30975877428610]""","=""1s.6h""","=""3H*""","=""6""","=""1s.7i""","=""1I""","=""6""",13,13,,"=""T8636c73""","=""""",
"=""""","=""""","=""12366.50603836""","=""0.00000003""","=""""","=""7.3058e+05""","=""1.9796e+00""","=""8.8651e+03""","=""1.33796""",AAA,"=""[24.2095005571382]""","=""[24.30975862360302]""","=""1s.6h""","=""3H*""","=""5""","=""1s.7i""","=""3I""","=""6""",11,13,,"=""T8636c73""","=""""",
"=""""","=""""","=""12366.50852677""","=""0.00000003""","=""""","=""1.7016e+02""","=""3.3011e-04""","=""1.7471e+00""","=""-2.36740""",AAA,"=""[24.20950068659936]""","=""[24.30975873289013]""","=""1s.6h""","=""3H*""","=""6""","=""1s.7i""","=""3I""","=""5""",13,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""12366.51495374""","=""0.00000003""","=""""","=""7.4121e+05""","=""1.9608e+00""","=""1.0378e+04""","=""1.40638""",AAA,"=""[24.20950068659936]""","=""[24.30975868078527]""","=""1s.6h""","=""3H*""","=""6""","=""1s.7i""","=""3I""","=""7""",13,15,,"=""T8636c73""","=""""",
"=""""","=""""","=""12366.52200700""","=""0.00000003""","=""""","=""1.0560e+04""","=""2.4211e-02""","=""1.2814e+02""","=""-0.50204""",AAA,"=""[24.20950068659936]""","=""[24.30975862360302]""","=""1s.6h""","=""3H*""","=""6""","=""1s.7i""","=""3I""","=""6""",13,13,,"=""T8636c73""","=""""",
"=""""","=""""","=""12366.52302096""","=""0.00000003""","=""""","=""7.1671e+05""","=""2.0084e+00""","=""7.3589e+03""","=""1.25709""",AAA,"=""[24.2095008041069]""","=""[24.30975873289013]""","=""1s.6h""","=""3H*""","=""4""","=""1s.7i""","=""3I""","=""5""",9,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""12366.52873010""","=""0.00000003""","=""""","=""7.3116e+05""","=""1.9811e+00""","=""8.8722e+03""","=""1.33831""",AAA,"=""[24.20950089178800]""","=""[24.30975877428610]""","=""1s.6h""","=""1H*""","=""5""","=""1s.7i""","=""1I""","=""6""",11,13,,"=""T8636c73""","=""""",
"=""""","=""""","=""12366.53383618""","=""0.00000003""","=""""","=""1.180e+04""","=""2.704e-02""","=""1.211e+02""","=""-0.5266""",AA,"=""[24.20950089178800]""","=""[24.30975873289013]""","=""1s.6h""","=""1H*""","=""5""","=""1s.7i""","=""3I""","=""5""",11,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""12366.54731647""","=""0.00000003""","=""""","=""6.460e+01""","=""1.750e-04""","=""7.838e-01""","=""-2.7155""",AA,"=""[24.20950089178800]""","=""[24.30975862360302]""","=""1s.6h""","=""1H*""","=""5""","=""1s.7i""","=""3I""","=""6""",11,13,,"=""T8636c73""","=""""",
"=""""","=""""","=""12367.41061146""","=""0.00000006""","=""""","=""5.6645e+01""","=""1.2989e-04""","=""5.8173e-01""","=""-2.84503""",AAA,"=""[24.2095005571382]""","=""[24.3097512905603]""","=""1s.6h""","=""3H*""","=""5""","=""1s.7g""","=""3G""","=""5""",11,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""12367.41756420""","=""0.00000006""","=""""","=""6.453e+01""","=""1.480e-04""","=""5.422e-01""","=""-2.8756""",AA,"=""[24.2095008041069]""","=""[24.3097514811699]""","=""1s.6h""","=""3H*""","=""4""","=""1s.7g""","=""1G""","=""4""",9,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""12367.42602980""","=""0.00000006""","=""""","=""3.2892e+03""","=""6.1710e-03""","=""2.7638e+01""","=""-1.16825""",AAA,"=""[24.2095005571382]""","=""[24.3097511655788]""","=""1s.6h""","=""3H*""","=""5""","=""1s.7g""","=""3G""","=""4""",11,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""12367.42658243""","=""0.00000006""","=""""","=""3.2481e+03""","=""6.3022e-03""","=""3.3357e+01""","=""-1.08656""",AAA,"=""[24.20950068659936]""","=""[24.3097512905603]""","=""1s.6h""","=""3H*""","=""6""","=""1s.7g""","=""3G""","=""5""",13,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""12367.42704056""","=""0.00000006""","=""""","=""3.3592e+03""","=""5.9911e-03""","=""2.1954e+01""","=""-1.26825""",AAA,"=""[24.2095008041069]""","=""[24.3097514043543]""","=""1s.6h""","=""3H*""","=""4""","=""1s.7g""","=""3G""","=""3""",9,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""12367.42838098""","=""0.00000006""","=""""","=""3.2939e+03""","=""6.1798e-03""","=""2.7677e+01""","=""-1.16763""",AAA,"=""[24.20950089178800]""","=""[24.3097514811699]""","=""1s.6h""","=""1H*""","=""5""","=""1s.7g""","=""1G""","=""4""",11,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""12367.44107878""","=""0.00000006""","=""""","=""1.1105e+00""","=""3.1123e-06""","=""1.1405e-02""","=""-4.55267""",AAA,"=""[24.2095008041069]""","=""[24.3097512905603]""","=""1s.6h""","=""3H*""","=""4""","=""1s.7g""","=""3G""","=""5""",9,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""12367.45189560""","=""0.00000006""","=""""","=""5.329e+01""","=""1.222e-04""","=""5.473e-01""","=""-2.8715""",AA,"=""[24.20950089178800]""","=""[24.3097512905603]""","=""1s.6h""","=""1H*""","=""5""","=""1s.7g""","=""3G""","=""5""",11,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""12367.45649719""","=""0.00000006""","=""""","=""6.9839e+01""","=""1.6015e-04""","=""5.8683e-01""","=""-2.84124""",AAA,"=""[24.2095008041069]""","=""[24.3097511655788]""","=""1s.6h""","=""3H*""","=""4""","=""1s.7g""","=""3G""","=""4""",9,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""12369.22662143""","=""0.00000021""","=""""","=""7.143e+02""","=""1.274e-03""","=""4.670e+00""","=""-1.9405""",AA,"=""[24.2094918821374]""","=""[24.3097278970701]""","=""1s.6g""","=""3G""","=""4""","=""1s.7f""","=""1F*""","=""3""",9,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""12369.27342968""","=""0.00000021""","=""""","=""1.731e+02""","=""3.970e-04""","=""1.132e+00""","=""-2.5561""",AA,"=""[24.2094922614541]""","=""[24.3097278970701]""","=""1s.6g""","=""3G""","=""3""","=""1s.7f""","=""1F*""","=""3""",7,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""12369.28692544""","=""0.00000021""","=""""","=""2.8151e+02""","=""6.4571e-04""","=""2.3665e+00""","=""-2.23572""",AAA,"=""[24.2094918821374]""","=""[24.3097274083893]""","=""1s.6g""","=""3G""","=""4""","=""1s.7f""","=""3F*""","=""4""",9,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""12369.28846291""","=""0.00000021""","=""""","=""1.0260e+04""","=""1.8304e-02""","=""6.7083e+01""","=""-0.78321""",AAA,"=""[24.2094923832773]""","=""[24.3097278970701]""","=""1s.6g""","=""1G""","=""4""","=""1s.7f""","=""1F*""","=""3""",9,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""12369.30139180""","=""0.00000021""","=""""","=""1.0072e+04""","=""1.7969e-02""","=""6.5854e+01""","=""-0.79124""",AAA,"=""[24.2094918821374]""","=""[24.3097272911601]""","=""1s.6g""","=""3G""","=""4""","=""1s.7f""","=""3F*""","=""3""",9,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""12369.30915491""","=""0.00000021""","=""""","=""1.1148e+04""","=""1.8265e-02""","=""5.2064e+01""","=""-0.89329""",AAA,"=""[24.2094922614541]""","=""[24.3097276075680]""","=""1s.6g""","=""3G""","=""3""","=""1s.7f""","=""3F*""","=""2""",7,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""12369.31143375""","=""0.00000021""","=""""","=""1.0598e+04""","=""1.9889e-02""","=""8.9091e+01""","=""-0.65999""",AAA,"=""[24.2094920807421]""","=""[24.3097274083893]""","=""1s.6g""","=""3G""","=""5""","=""1s.7f""","=""3F*""","=""4""",11,9,,"=""T8636c73""","=""""",
