obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""547.3715""","=""0.0014""","=""547.3701""","=""0.0003""","=""4""","=""9.7e+06""","=""3.27e-02""","=""4.7e+00""","=""-0.58""",B+,"=""2.0098848""","=""4.2749739""","=""3d.4s.(3D).4p""","=""4D*""","=""7/2""","=""3d.4s.(3D).5s""","=""4D""","=""5/2""",8,6,,"=""T5448""","=""L4189c12""",
"=""547.6175""","=""0.0014""","=""547.6159""","=""0.0007""","=""3""","=""""","=""""","=""""","=""""",,"=""3.0570618""","=""5.321134""","=""3d.4s.(1D).4p""","=""2P*""","=""3/2""","=""3d3""","=""2D1""","=""5/2""",4,6,,"=""""","=""L4189c12""",
"=""548.3535""","=""0.0014""","=""548.3518""","=""0.0004""","=""6""","=""5.2e+07""","=""2.34e-01""","=""3.4e+01""","=""0.27""",B,"=""1.8649582""","=""4.1259920""","=""3d2.(3F).4s""","=""2F""","=""7/2""","=""3d2.(3F).4p""","=""2F*""","=""7/2""",8,8,,"=""T5448""","=""L4189c12""",
"=""548.5521""","=""0.0014""","=""548.5510""","=""0.0007""","=""2""","=""""","=""""","=""""","=""""",,"=""3.1720895""","=""5.432302""","=""3d.4s.(3D).4p""","=""2F*""","=""5/2""","=""3d.4s.(3D).6s""","=""4D""","=""3/2""",6,4,,"=""""","=""L4189c12""",
"=""548.6152""","=""0.0014""","=""548.6150""","=""0.0003""","=""6""","=""5.2e+07""","=""2.35e-01""","=""2.54e+01""","=""0.15""",B,"=""1.8505957""","=""4.1105447""","=""3d2.(3F).4s""","=""2F""","=""5/2""","=""3d2.(3F).4p""","=""2F*""","=""5/2""",6,6,,"=""T5448""","=""L4189c12""",
"=""551.5762""","=""0.0015""","=""551.5751""","=""0.0003""","=""6""","=""4.1e+07""","=""2.49e-01""","=""2.72e+01""","=""0.175""",B+,"=""1.8505957""","=""4.0984163""","=""3d2.(3F).4s""","=""2F""","=""5/2""","=""3d2.(3F).4p""","=""2G*""","=""7/2""",6,8,,"=""T5448""","=""L4189c12""",
"=""551.6495""","=""0.0015""","=""""","=""""","=""1""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""551.6912""","=""0.0015""","=""551.6915""","=""0.0004""","=""3""","=""1.57e+06""","=""1.07e-02""","=""7.8e-01""","=""-1.37""",B+,"=""1.9431497""","=""4.1904964""","=""3d.4s.(3D).4p""","=""4F*""","=""3/2""","=""3d3""","=""4F""","=""5/2""",4,6,,"=""T5448""","=""L4189c12""",
"=""552.1262""","=""0.0015""","=""552.1239""","=""0.0003""","=""3""","=""8.8e+05""","=""3.0e-03""","=""4.4e-01""","=""-1.62""",C+,"=""1.8649582""","=""4.1105447""","=""3d2.(3F).4s""","=""2F""","=""7/2""","=""3d2.(3F).4p""","=""2F*""","=""5/2""",8,6,,"=""T5448""","=""L4189c12""",
"=""552.20304""","=""0.00025""","=""552.20298""","=""0.00021""","=""6""","=""4.16e+07""","=""2.38e-01""","=""3.46e+01""","=""0.279""",B+,"=""1.8649582""","=""4.1102231""","=""3d2.(3F).4s""","=""2F""","=""7/2""","=""3d2.(3F).4p""","=""2G*""","=""9/2""",8,10,,"=""T9506""","=""L19272,L4189c12""",
"=""552.7638""","=""0.0015""","=""552.7618""","=""0.0005""","=""4""","=""7.1e+06""","=""3.25e-02""","=""2.37e+00""","=""-0.886""",B+,"=""1.9431497""","=""4.1861447""","=""3d.4s.(3D).4p""","=""4F*""","=""3/2""","=""3d3""","=""4F""","=""3/2""",4,4,,"=""T5448""","=""L4189c12""",
"=""552.7919""","=""0.0015""","=""552.7904""","=""0.0004""","=""4""","=""""","=""""","=""""","=""""",,"=""1.9535607""","=""4.196440""","=""3d.4s.(3D).4p""","=""4F*""","=""5/2""","=""3d3""","=""4F""","=""7/2""",6,8,,"=""""","=""L4189c12""",
"=""553.8016""","=""0.0015""","=""553.7995""","=""0.0005""","=""3""","=""""","=""""","=""""","=""""",,"=""2.2956499""","=""4.534442""","=""3d.4s.(3D).4p""","=""4P*""","=""3/2""","=""3d3""","=""4P""","=""5/2""",4,6,,"=""""","=""L4189c12""",
"=""554.2607""","=""0.0015""","=""554.2591""","=""0.0004""","=""4""","=""5.5e+06""","=""2.53e-02""","=""2.77e+00""","=""-0.82""",B+,"=""1.9535607""","=""4.1904964""","=""3d.4s.(3D).4p""","=""4F*""","=""5/2""","=""3d3""","=""4F""","=""5/2""",6,6,,"=""T5448""","=""L4189c12""",
"=""554.7973""","=""0.0015""","=""554.7957""","=""0.0006""","=""3""","=""""","=""""","=""""","=""""",,"=""1.9690809""","=""4.2038530""","=""3d.4s.(3D).4p""","=""4F*""","=""7/2""","=""3d3""","=""4F""","=""9/2""",8,10,,"=""""","=""L4189c12""",
"=""555.1234""","=""0.0015""","=""555.1221""","=""0.0003""","=""3""","=""7.5e+05""","=""3.5e-03""","=""5.1e-01""","=""-1.56""",B+,"=""1.8649582""","=""4.0984163""","=""3d2.(3F).4s""","=""2F""","=""7/2""","=""3d2.(3F).4p""","=""2G*""","=""7/2""",8,8,,"=""T5448""","=""L4189c12""",
"=""555.1961""","=""0.0015""","=""555.1955""","=""0.0006""","=""3""","=""""","=""""","=""""","=""""",,"=""2.2942108""","=""4.5273738""","=""3d.4s.(3D).4p""","=""4P*""","=""1/2""","=""3d3""","=""4P""","=""3/2""",2,4,,"=""""","=""L4189c12""",
"=""555.3396""","=""0.0015""","=""555.3395""","=""0.0005""","=""3""","=""1.64e+06""","=""5.1e-03""","=""5.5e-01""","=""-1.52""",B+,"=""1.9535607""","=""4.1861447""","=""3d.4s.(3D).4p""","=""4F*""","=""5/2""","=""3d3""","=""4F""","=""3/2""",6,4,,"=""T5448""","=""L4189c12""",
"=""555.5147""","=""0.0015""","=""555.5137""","=""0.0006""","=""3""","=""""","=""""","=""""","=""""",,"=""2.3025584""","=""4.534442""","=""3d.4s.(3D).4p""","=""4P*""","=""5/2""","=""3d3""","=""4P""","=""5/2""",6,6,,"=""""","=""L4189c12""",
"=""555.5542""","=""0.0015""","=""555.5535""","=""0.0005""","=""2""","=""""","=""""","=""""","=""""",,"=""2.2956499""","=""4.5273738""","=""3d.4s.(3D).4p""","=""4P*""","=""3/2""","=""3d3""","=""4P""","=""3/2""",4,4,,"=""""","=""L4189c12""",
"=""555.9066""","=""0.0015""","=""555.9086""","=""0.0007""","=""1""","=""""","=""""","=""""","=""""",,"=""2.2942108""","=""4.524509""","=""3d.4s.(3D).4p""","=""4P*""","=""1/2""","=""3d3""","=""4P""","=""1/2""",2,2,,"=""""","=""L4189c12""",
"=""556.2678""","=""0.0015""","=""556.2675""","=""0.0007""","=""3""","=""""","=""""","=""""","=""""",,"=""2.2956499""","=""4.524509""","=""3d.4s.(3D).4p""","=""4P*""","=""3/2""","=""3d3""","=""4P""","=""1/2""",4,2,,"=""""","=""L4189c12""",
"=""556.6441""","=""0.0015""","=""556.6423""","=""0.0004""","=""4""","=""""","=""""","=""""","=""""",,"=""1.9690809""","=""4.196440""","=""3d.4s.(3D).4p""","=""4F*""","=""7/2""","=""3d3""","=""4F""","=""7/2""",8,8,,"=""""","=""L4189c12""",
"=""557.2797""","=""0.0015""","=""557.2786""","=""0.0006""","=""3""","=""""","=""""","=""""","=""""",,"=""2.3025584""","=""4.5273738""","=""3d.4s.(3D).4p""","=""4P*""","=""5/2""","=""3d3""","=""4P""","=""3/2""",6,4,,"=""""","=""L4189c12""",
"=""558.1313""","=""0.0015""","=""558.1315""","=""0.0004""","=""3""","=""1.52e+06""","=""5.3e-03""","=""7.8e-01""","=""-1.37""",B+,"=""1.9690809""","=""4.1904964""","=""3d.4s.(3D).4p""","=""4F*""","=""7/2""","=""3d3""","=""4F""","=""5/2""",8,6,,"=""T5448""","=""L4189c12""",
"=""559.2916""","=""0.0015""","=""559.2901""","=""0.0006""","=""5""","=""""","=""""","=""""","=""""",,"=""1.9870393""","=""4.2038530""","=""3d.4s.(3D).4p""","=""4F*""","=""9/2""","=""3d3""","=""4F""","=""9/2""",10,10,,"=""""","=""L4189c12""",
"=""559.4934""","=""0.0015""","=""559.4937""","=""0.0005""","=""3""","=""""","=""""","=""""","=""""",,"=""2.6143096""","=""4.8303166""","=""3d.4s.(1D).4p""","=""2F*""","=""7/2""","=""3d.4s.(3D).4d""","=""2F""","=""7/2""",8,8,,"=""""","=""L4189c12""",
"=""560.5752""","=""0.0015""","=""560.5728""","=""0.0005""","=""3""","=""""","=""""","=""""","=""""",,"=""2.6077264""","=""4.8194676""","=""3d.4s.(1D).4p""","=""2F*""","=""5/2""","=""3d.4s.(3D).4d""","=""2F""","=""5/2""",6,6,,"=""""","=""L4189c12""",
"=""561.0482""","=""0.0015""","=""561.0461""","=""0.0004""","=""1""","=""""","=""""","=""""","=""""",,"=""1.9865643""","=""4.196440""","=""3d.4s.(1D).4p""","=""2D*""","=""5/2""","=""3d3""","=""4F""","=""7/2""",6,8,,"=""""","=""L4189c12""",
"=""561.1684""","=""0.0015""","=""561.1667""","=""0.0004""","=""3""","=""""","=""""","=""""","=""""",,"=""1.9870393""","=""4.196440""","=""3d.4s.(3D).4p""","=""4F*""","=""9/2""","=""3d3""","=""4F""","=""7/2""",10,8,,"=""""","=""L4189c12""",
"=""562.1597""","=""0.0015""","=""562.1564""","=""0.0007""","=""1""","=""""","=""""","=""""","=""""",,"=""3.0570618""","=""5.262572""","=""3d.4s.(1D).4p""","=""2P*""","=""3/2""","=""3d.4s.(1D).4d""","=""2D""","=""5/2""",4,6,,"=""""","=""L4189c12""",
"=""562.5293""","=""0.0015""","=""562.5292""","=""0.0004""","=""2""","=""1.28e+06""","=""9.1e-03""","=""6.7e-01""","=""-1.44""",B+,"=""1.9864474""","=""4.1904964""","=""3d.4s.(3D).4p""","=""4D*""","=""3/2""","=""3d3""","=""4F""","=""5/2""",4,6,,"=""T5448""","=""L4189c12""",
"=""562.5597""","=""0.0015""","=""562.5591""","=""0.0004""","=""2""","=""1.11e+06""","=""5.3e-03""","=""5.9e-01""","=""-1.50""",B+,"=""1.9865643""","=""4.1904964""","=""3d.4s.(1D).4p""","=""2D*""","=""5/2""","=""3d3""","=""4F""","=""5/2""",6,6,,"=""T5448""","=""L4189c12""",
"=""563.2606""","=""0.0015""","=""563.2600""","=""0.0005""","=""3""","=""3.0e+06""","=""2.85e-02""","=""1.06e+00""","=""-1.24""",B+,"=""1.9849552""","=""4.1861447""","=""3d.4s.(3D).4p""","=""4D*""","=""1/2""","=""3d3""","=""4F""","=""3/2""",2,4,,"=""T5448""","=""L4189c12""",
"=""563.6419""","=""0.0015""","=""563.6421""","=""0.0005""","=""3""","=""1.92e+06""","=""9.1e-03""","=""6.8e-01""","=""-1.44""",B+,"=""1.9864474""","=""4.1861447""","=""3d.4s.(3D).4p""","=""4D*""","=""3/2""","=""3d3""","=""4F""","=""3/2""",4,4,,"=""T5448""","=""L4189c12""",
"=""564.6633""","=""0.0015""","=""564.6664""","=""0.0004""","=""1""","=""""","=""""","=""""","=""""",,"=""1.8649582""","=""4.0606653""","=""3d2.(3F).4s""","=""2F""","=""7/2""","=""3d2.(3F).4p""","=""4D*""","=""7/2""",8,8,,"=""""","=""L4189c12""",
"=""564.7924""","=""0.0015""","=""564.7941""","=""0.0004""","=""4""","=""""","=""""","=""""","=""""",,"=""2.0012291""","=""4.196440""","=""3d.4s.(3D).4p""","=""4D*""","=""5/2""","=""3d3""","=""4F""","=""7/2""",6,8,,"=""""","=""L4189c12""",
"=""564.9133""","=""0.0015""","=""564.9159""","=""0.0004""","=""4""","=""1.61e+06""","=""1.16e-02""","=""8.6e-01""","=""-1.34""",B+,"=""1.9957592""","=""4.1904964""","=""3d.4s.(1D).4p""","=""2D*""","=""3/2""","=""3d3""","=""4F""","=""5/2""",4,6,,"=""T5448""","=""L4189c12""",
"=""565.1129""","=""0.0015""","=""565.1139""","=""0.0006""","=""5""","=""""","=""""","=""""","=""""",,"=""2.0098848""","=""4.2038530""","=""3d.4s.(3D).4p""","=""4D*""","=""7/2""","=""3d3""","=""4F""","=""9/2""",8,10,,"=""""","=""L4189c12""",
"=""566.3283""","=""0.0015""","=""566.3274""","=""0.0004""","=""3""","=""7.9e+05""","=""3.8e-03""","=""4.2e-01""","=""-1.64""",B+,"=""2.0012291""","=""4.1904964""","=""3d.4s.(3D).4p""","=""4D*""","=""5/2""","=""3d3""","=""4F""","=""5/2""",6,6,,"=""T5448""","=""L4189c12""",
"=""567.0323""","=""0.0015""","=""567.0299""","=""0.0004""","=""3""","=""""","=""""","=""""","=""""",,"=""2.0098848""","=""4.196440""","=""3d.4s.(3D).4p""","=""4D*""","=""7/2""","=""3d3""","=""4F""","=""7/2""",8,8,,"=""""","=""L4189c12""",
"=""567.3402""","=""0.0015""","=""567.3381""","=""0.0006""","=""7""","=""5.4e+07""","=""3.13e-01""","=""5.8e+01""","=""0.495""",B+,"=""1.4478022""","=""3.6331691""","=""3d2.(3F).4s""","=""4F""","=""9/2""","=""3d2.(3F).4p""","=""4G*""","=""11/2""",10,12,,"=""T5448""","=""L4189c12""",
"=""568.1773""","=""0.0015""","=""568.1755""","=""0.0008""","=""2""","=""""","=""""","=""""","=""""",,"=""3.0830124""","=""5.265159""","=""3d.4s.(3D).4p""","=""2D*""","=""3/2""","=""3d.4s.(1D).4d""","=""2D""","=""3/2""",4,4,,"=""""","=""L4189c12""",
"=""568.5791""","=""0.0016""","=""568.5753""","=""0.0004""","=""15bl""","=""""","=""""","=""""","=""""",,"=""2.0098848""","=""4.1904964""","=""3d.4s.(3D).4p""","=""4D*""","=""7/2""","=""3d3""","=""4F""","=""5/2""",8,6,,"=""""","=""L4189c12""",
"=""568.84099""","=""0.00027""","=""568.84095""","=""0.00019""","=""7*""","=""4.86e+07""","=""2.95e-01""","=""4.42e+01""","=""0.372""",B+,"=""1.4394858""","=""3.6190792""","=""3d2.(3F).4s""","=""4F""","=""7/2""","=""3d2.(3F).4p""","=""4G*""","=""9/2""",8,10,,"=""T9506""","=""L19272,L4189c12""",
"=""568.8434""","=""0.0031""","=""568.8497""","=""0.0007""","=""7*""","=""""","=""""","=""""","=""""",,"=""3.0830124""","=""5.262572""","=""3d.4s.(3D).4p""","=""2D*""","=""3/2""","=""3d.4s.(1D).4d""","=""2D""","=""5/2""",4,6,,"=""""","=""L4189c12""",
"=""569.2954""","=""0.0016""","=""569.2952""","=""0.0005""","=""2""","=""""","=""""","=""""","=""""",,"=""2.3198719""","=""4.4977260""","=""4s2.4p""","=""2P*""","=""1/2""","=""3d3""","=""2D2""","=""3/2""",2,4,,"=""""","=""L4189c12""",
"=""570.17323""","=""0.00027""","=""570.17346""","=""0.00013""","=""7""","=""4.72e+07""","=""3.07e-01""","=""3.45e+01""","=""0.265""",B+,"=""1.4329667""","=""3.6074663""","=""3d2.(3F).4s""","=""4F""","=""5/2""","=""3d2.(3F).4p""","=""4G*""","=""7/2""",6,8,,"=""T9506""","=""L19272,L4189c12""",
"=""571.01976""","=""0.00027""","=""571.01972""","=""0.00020""","=""6""","=""5.16e+06""","=""2.52e-02""","=""4.74e+00""","=""-0.60""",B+,"=""1.4478022""","=""3.6190792""","=""3d2.(3F).4s""","=""4F""","=""9/2""","=""3d2.(3F).4p""","=""4G*""","=""9/2""",10,10,,"=""T9506""","=""L19272,L4189c12""",
"=""571.33371""","=""0.00027""","=""571.33380""","=""0.00016""","=""7""","=""4.66e+07""","=""3.42e-01""","=""2.57e+01""","=""0.136""",B+,"=""1.4282931""","=""3.5983765""","=""3d2.(3F).4s""","=""4F""","=""3/2""","=""3d2.(3F).4p""","=""4G*""","=""5/2""",4,6,,"=""T9506""","=""L19272,L4189c12""",
"=""571.88773""","=""0.00027""","=""571.88797""","=""0.00013""","=""6""","=""6.03e+06""","=""2.96e-02""","=""4.45e+00""","=""-0.63""",B,"=""1.4394858""","=""3.6074663""","=""3d2.(3F).4s""","=""4F""","=""7/2""","=""3d2.(3F).4p""","=""4G*""","=""7/2""",8,8,,"=""T9506""","=""L19272,L4189c12""",
"=""572.2542""","=""0.0016""","=""572.2525""","=""0.0004""","=""3""","=""""","=""""","=""""","=""""",,"=""2.3378131""","=""4.5044125""","=""4s2.4p""","=""2P*""","=""3/2""","=""3d3""","=""2D2""","=""5/2""",4,6,,"=""""","=""L4189c12""",
"=""572.56678""","=""0.00027""","=""572.56689""","=""0.00016""","=""6""","=""5.71e+06""","=""2.81e-02""","=""3.17e+00""","=""-0.77""",B+,"=""1.4329667""","=""3.5983765""","=""3d2.(3F).4s""","=""4F""","=""5/2""","=""3d2.(3F).4p""","=""4G*""","=""5/2""",6,6,,"=""T9506""","=""L19272,L4189c12""",
"=""573.6823""","=""0.0016""","=""573.6801""","=""0.0007""","=""2""","=""""","=""""","=""""","=""""",,"=""3.1013643""","=""5.262572""","=""3d.4s.(3D).4p""","=""2D*""","=""5/2""","=""3d.4s.(1D).4d""","=""2D""","=""5/2""",6,6,,"=""""","=""L4189c12""",
"=""574.0258""","=""0.0016""","=""574.0240""","=""0.0004""","=""1""","=""""","=""""","=""""","=""""",,"=""2.3378131""","=""4.4977260""","=""4s2.4p""","=""2P*""","=""3/2""","=""3d3""","=""2D2""","=""3/2""",4,4,,"=""""","=""L4189c12""",
"=""574.09001""","=""0.00027""","=""574.09019""","=""0.00016""","=""4""","=""1.50e+05""","=""5.93e-04""","=""1.12e-01""","=""-2.23""",C+,"=""1.4478022""","=""3.6074663""","=""3d2.(3F).4s""","=""4F""","=""9/2""","=""3d2.(3F).4p""","=""4G*""","=""7/2""",10,8,,"=""T9506""","=""L19272,L4189c12""",
"=""574.29592""","=""0.00027""","=""574.29584""","=""0.00016""","=""4""","=""2.33e+05""","=""8.64e-04""","=""1.31e-01""","=""-2.16""",B+,"=""1.4394858""","=""3.5983765""","=""3d2.(3F).4s""","=""4F""","=""7/2""","=""3d2.(3F).4p""","=""4G*""","=""5/2""",8,6,,"=""T9506""","=""L19272,L4189c12""",
"=""580.3851""","=""0.0016""","=""580.3841""","=""0.0004""","=""1""","=""""","=""""","=""""","=""""",,"=""2.2956499""","=""4.4318939""","=""3d.4s.(3D).4p""","=""4P*""","=""3/2""","=""3d.4s.(3D).5s""","=""2D""","=""5/2""",4,6,,"=""""","=""L4189c12""",
"=""582.5147""","=""0.0016""","=""582.5138""","=""0.0005""","=""4""","=""""","=""""","=""""","=""""",,"=""2.2942108""","=""4.4226444""","=""3d.4s.(3D).4p""","=""4P*""","=""1/2""","=""3d.4s.(3D).5s""","=""2D""","=""3/2""",2,4,,"=""""","=""L4189c12""",
"=""589.6192""","=""0.0017""","=""589.6225""","=""0.0005""","=""5""","=""""","=""""","=""""","=""""",,"=""2.3198719""","=""4.4226444""","=""4s2.4p""","=""2P*""","=""1/2""","=""3d.4s.(3D).5s""","=""2D""","=""3/2""",2,4,,"=""""","=""L4189c12""",
"=""592.0708""","=""0.0017""","=""592.0698""","=""0.0004""","=""5""","=""""","=""""","=""""","=""""",,"=""2.3378131""","=""4.4318939""","=""4s2.4p""","=""2P*""","=""3/2""","=""3d.4s.(3D).5s""","=""2D""","=""5/2""",4,6,,"=""""","=""L4189c12""",
"=""593.2893""","=""0.0017""","=""593.2892""","=""0.0011""","=""3""","=""""","=""""","=""""","=""""",,"=""3.5983765""","=""5.688153""","=""3d2.(3F).4p""","=""4G*""","=""5/2""","=""3d2.(3F).4d""","=""4H""","=""7/2""",6,8,,"=""""","=""L4189c12""",
"=""594.2145""","=""0.0017""","=""594.2144""","=""0.0017""","=""3""","=""""","=""""","=""""","=""""",,"=""3.6074663""","=""5.693989""","=""3d2.(3F).4p""","=""4G*""","=""7/2""","=""3d2.(3F).4d""","=""4H""","=""9/2""",8,10,,"=""""","=""L4189c12""",
"=""594.4292""","=""0.0017""","=""594.4289""","=""0.0005""","=""1""","=""""","=""""","=""""","=""""",,"=""2.6077264""","=""4.6934966""","=""3d.4s.(1D).4p""","=""2F*""","=""5/2""","=""3d.4s.(1D).5s""","=""2D""","=""5/2""",6,6,,"=""""","=""L4189c12""",
"=""594.6968""","=""0.0017""","=""594.6965""","=""0.0004""","=""2""","=""""","=""""","=""""","=""""",,"=""2.3378131""","=""4.4226444""","=""4s2.4p""","=""2P*""","=""3/2""","=""3d.4s.(3D).5s""","=""2D""","=""3/2""",4,4,,"=""""","=""L4189c12""",
"=""595.2718""","=""0.0017""","=""595.2710""","=""0.0009""","=""1""","=""""","=""""","=""""","=""""",,"=""3.6190792""","=""5.701898""","=""3d2.(3F).4p""","=""4G*""","=""9/2""","=""3d.4s.(3D).5d""","=""4G""","=""9/2""",10,10,,"=""""","=""L4189c12""",
"=""595.3788""","=""0.0017""","=""595.3789""","=""0.0017""","=""4""","=""""","=""""","=""""","=""""",,"=""3.6190792""","=""5.701521""","=""3d2.(3F).4p""","=""4G*""","=""9/2""","=""3d2.(3F).4d""","=""4H""","=""11/2""",10,12,,"=""""","=""L4189c12""",
"=""596.3121""","=""0.0017""","=""596.3110""","=""0.0005""","=""4""","=""""","=""""","=""""","=""""",,"=""2.6143096""","=""4.6934966""","=""3d.4s.(1D).4p""","=""2F*""","=""7/2""","=""3d.4s.(1D).5s""","=""2D""","=""5/2""",8,6,,"=""""","=""L4189c12""",
"=""596.9857""","=""0.0017""","=""596.9859""","=""0.0017""","=""4""","=""""","=""""","=""""","=""""",,"=""3.6331691""","=""5.710005""","=""3d2.(3F).4p""","=""4G*""","=""11/2""","=""3d2.(3F).4d""","=""4H""","=""13/2""",12,14,,"=""""","=""L4189c12""",
"=""597.0134""","=""0.0017""","=""597.0140""","=""0.0011""","=""1""","=""""","=""""","=""""","=""""",,"=""3.6331691""","=""5.709908""","=""3d2.(3F).4p""","=""4G*""","=""11/2""","=""3d.4s.(3D).5d""","=""4G""","=""11/2""",12,12,,"=""""","=""L4189c12""",
"=""597.0823""","=""0.0017""","=""597.0817""","=""0.0005""","=""4""","=""""","=""""","=""""","=""""",,"=""2.6077264""","=""4.6842294""","=""3d.4s.(1D).4p""","=""2F*""","=""5/2""","=""3d.4s.(1D).5s""","=""2D""","=""3/2""",6,4,,"=""""","=""L4189c12""",
"=""598.0535""","=""0.0017""","=""598.0557""","=""0.0007""","=""1""","=""""","=""""","=""""","=""""",,"=""3.1894511""","=""5.262572""","=""3d.4s.(3D).4p""","=""2F*""","=""7/2""","=""3d.4s.(1D).4d""","=""2D""","=""5/2""",8,6,,"=""""","=""L4189c12""",
"=""598.5167""","=""0.0017""","=""598.5171""","=""0.0007""","=""1""","=""""","=""""","=""""","=""""",,"=""3.6074663""","=""5.6789893""","=""3d2.(3F).4p""","=""4G*""","=""7/2""","=""3d2.(3F).4d""","=""4G""","=""9/2""",8,10,,"=""""","=""L4189c12""",
"=""599.0090""","=""0.0017""","=""599.0075""","=""0.0004""","=""1""","=""6.6e+06""","=""3.6e-02""","=""4.2e+00""","=""-0.67""",C+,"=""2.1093125""","=""4.1791396""","=""3d2.(1D).4s""","=""2D""","=""5/2""","=""3d2.(3F).4p""","=""2D*""","=""5/2""",6,6,,"=""T5448""","=""L4189c12""",
"=""599.0582""","=""0.0017""","=""599.0568""","=""0.0009""","=""1""","=""""","=""""","=""""","=""""",,"=""3.5983765""","=""5.668033""","=""3d2.(3F).4p""","=""4G*""","=""5/2""","=""3d2.(3F).4d""","=""4G""","=""5/2""",6,6,,"=""""","=""L4189c12""",
"=""599.4510""","=""0.0017""","=""599.4518""","=""0.0005""","=""3""","=""""","=""""","=""""","=""""",,"=""2.1108467""","=""4.1791396""","=""3d2.(1D).4s""","=""2D""","=""3/2""","=""3d2.(3F).4p""","=""2D*""","=""5/2""",4,6,,"=""""","=""L4189c12""",
"=""600.380""","=""0.002""","=""600.3810""","=""0.0007""","=""1""","=""""","=""""","=""""","=""""",,"=""3.6074663""","=""5.672558""","=""3d2.(3F).4p""","=""4G*""","=""7/2""","=""3d2.(3F).4d""","=""4G""","=""7/2""",8,8,,"=""""","=""L4189c12""",
"=""601.891""","=""0.002""","=""601.8913""","=""0.0007""","=""1*""","=""""","=""""","=""""","=""""",,"=""3.6190792""","=""5.6789893""","=""3d2.(3F).4p""","=""4G*""","=""9/2""","=""3d2.(3F).4d""","=""4G""","=""9/2""",10,10,,"=""""","=""L4189c12""",
"=""601.891""","=""0.002""","=""601.8948""","=""0.0005""","=""1*""","=""""","=""""","=""""","=""""",,"=""3.1720895""","=""5.2319875""","=""3d.4s.(3D).4p""","=""2F*""","=""5/2""","=""3d.4s.(1D).4d""","=""2F""","=""7/2""",6,8,,"=""""","=""L4189c12""",
"=""602.332""","=""0.002""","=""602.3329""","=""0.0004""","=""3""","=""""","=""""","=""""","=""""",,"=""2.1093125""","=""4.1677126""","=""3d2.(1D).4s""","=""2D""","=""5/2""","=""3d2.(3F).4p""","=""2D*""","=""3/2""",6,4,,"=""""","=""L4189c12""",
"=""602.783""","=""0.002""","=""602.7821""","=""0.0005""","=""5""","=""7.2e+06""","=""3.9e-02""","=""3.1e+00""","=""-0.80""",C+,"=""2.1108467""","=""4.1677126""","=""3d2.(1D).4s""","=""2D""","=""3/2""","=""3d2.(3F).4p""","=""2D*""","=""3/2""",4,4,,"=""T5448""","=""L4189c12""",
"=""603.191""","=""0.002""","=""603.1907""","=""0.0006""","=""4""","=""""","=""""","=""""","=""""",,"=""4.2638480""","=""6.3193206""","=""3d.4s.(3D).5s""","=""4D""","=""1/2""","=""""","=""*""","=""3/2""",2,4,,"=""""","=""L4189c12""",
"=""603.595""","=""0.002""","=""603.5959""","=""0.0011""","=""2""","=""""","=""""","=""""","=""""",,"=""3.6331691""","=""5.687262""","=""3d2.(3F).4p""","=""4G*""","=""11/2""","=""3d2.(3F).4d""","=""4G""","=""11/2""",12,12,,"=""""","=""L4189c12""",
"=""603.701""","=""0.015""","=""603.6820""","=""0.0006""","=""3""","=""""","=""""","=""""","=""""",,"=""3.1720895""","=""5.2258895""","=""3d.4s.(3D).4p""","=""2F*""","=""5/2""","=""3d.4s.(1D).4d""","=""2F""","=""5/2""",6,6,,"=""""","=""L4189c12""",
"=""604.314""","=""0.015""","=""604.3279""","=""0.0006""","=""1""","=""""","=""""","=""""","=""""",,"=""3.6190792""","=""5.670684""","=""3d2.(3F).4p""","=""4G*""","=""9/2""","=""3d.(2D).4p2.(3P)""","=""4D""","=""7/2""",10,8,,"=""""","=""L4189c12""",
"=""605.056""","=""0.002""","=""""","=""""","=""3""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""606.311""","=""0.002""","=""606.3093""","=""0.0006""","=""2""","=""""","=""""","=""""","=""""",,"=""2.5090530""","=""4.5539532""","=""3d2.(1G).4s""","=""2G""","=""9/2""","=""3d2.(1D).4p""","=""2F*""","=""7/2""",10,8,,"=""""","=""L4189c12""",
"=""607.011""","=""0.002""","=""607.0110""","=""0.0005""","=""4""","=""""","=""""","=""""","=""""",,"=""3.1894511""","=""5.2319875""","=""3d.4s.(3D).4p""","=""2F*""","=""7/2""","=""3d.4s.(1D).4d""","=""2F""","=""7/2""",8,8,,"=""""","=""L4189c12""",
"=""608.124""","=""0.002""","=""608.1242""","=""0.0006""","=""4""","=""""","=""""","=""""","=""""",,"=""2.5641680""","=""4.6029653""","=""3d2.(3P).4s""","=""2P""","=""1/2""","=""3d2.(1D).4p""","=""2P*""","=""1/2""",2,2,,"=""""","=""L4189c12""",
