obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""429.35133""","=""0.00003""","=""429.351329""","=""0.000006""","=""170""","=""""","=""""","=""""","=""""",,"=""1.501989980""","=""4.38969965""","=""5f.6d.7s2""","=""1D*""","=""2""","=""""","=""""","=""3""",5,7,,"=""""","=""L5951""",
"=""429.43696""","=""0.00006""","=""429.436907""","=""0.000017""","=""21""","=""""","=""""","=""""","=""""",,"=""2.332128677""","=""5.21926288""","=""6d2.7s.7p""","=""5G*""","=""4""","=""""","=""""","=""3""",9,7,,"=""""","=""L5951""",
"=""429.50123""","=""0.00004""","=""429.501270""","=""0.000013""","=""47""","=""""","=""""","=""""","=""""",,"=""1.793458939""","=""4.68016049""","=""6d2.7s.7p""","=""5G*""","=""2""","=""""","=""""","=""2""",5,5,,"=""""","=""L5951""",
"=""429.52340""","=""0.00004""","=""429.523399""","=""0.000006""","=""63""","=""""","=""""","=""""","=""""",,"=""1.501989980""","=""4.38854282""","=""5f.6d.7s2""","=""1D*""","=""2""","=""""","=""""","=""2""",5,5,,"=""""","=""L5951""",
"=""429.592746""","=""0.000018""","=""429.592743""","=""0.000006""","=""490""","=""""","=""""","=""""","=""""",,"=""0.7888365657""","=""3.67492346""","=""6d3.(4F).7s""","=""5F""","=""2""","=""""","=""*""","=""1""",5,3,,"=""""","=""L5951""",
"=""429.59698""","=""0.00003""","=""429.596982""","=""0.000013""","=""160""","=""""","=""""","=""""","=""""",,"=""1.438344449""","=""4.32440286""","=""6d3.(4P).7s""","=""5P""","=""1""","=""""","=""*""","=""1""",3,3,,"=""""","=""L5951""",
"=""429.64450""","=""0.00003""","=""429.644502""","=""0.000013""","=""99""","=""""","=""""","=""""","=""""",,"=""1.739756853""","=""4.62549606""","=""6d.7s2.7p""","=""3D*""","=""2""","=""6d4""","=""""","=""3""",5,7,,"=""""","=""L5951""",
"=""429.679336""","=""0.000017""","=""429.679336""","=""0.000004""","=""510""","=""""","=""""","=""""","=""""",,"=""0.902620242""","=""3.78812550""","=""6d2.7s2""","=""""","=""2""","=""""","=""*""","=""2""",5,5,,"=""""","=""L5951""",
"=""429.702395""","=""0.000024""","=""429.702396""","=""0.000004""","=""210""","=""""","=""""","=""""","=""""",,"=""1.472664364""","=""4.35801477""","=""6d.7s2.7p""","=""3D*""","=""1""","=""""","=""""","=""2""",3,5,,"=""""","=""L5951""",
"=""429.71106""","=""0.00018""","=""429.710463""","=""0.000011""","=""8""","=""""","=""""","=""""","=""""",,"=""1.731131837""","=""4.61642808""","=""6d3.(2D2).7s""","=""""","=""1""","=""""","=""*""","=""2""",3,5,,"=""""","=""L3552""",
"=""429.75689""","=""0.00006""","=""429.756890""","=""0.000009""","=""29""","=""""","=""""","=""""","=""""",,"=""2.135541319""","=""5.02052586""","=""6d2.7s.7p""","=""5F*""","=""2""","=""""","=""""","=""3""",5,7,,"=""""","=""L5951""",
"=""429.851546""","=""0.000007""","=""429.851542""","=""0.000003""","=""2000""","=""""","=""""","=""""","=""""",,"=""1.388254945""","=""4.27260422""","=""5f.6d.7s2""","=""3H*""","=""5""","=""""","=""""","=""5""",11,11,,"=""""","=""L18702""",
"=""429.914828""","=""0.000020""","=""429.914826""","=""0.000006""","=""330""","=""""","=""""","=""""","=""""",,"=""1.795523000""","=""4.67944770""","=""5f.6d.7s2""","=""3H*""","=""6""","=""""","=""""","=""6""",13,13,,"=""""","=""L5951""",
"=""429.93314""","=""0.00003""","=""429.933142""","=""0.000004""","=""130""","=""""","=""""","=""""","=""""",,"=""0.9301651190""","=""3.81396695""","=""6d3.(4F).7s""","=""5F""","=""3""","=""""","=""*""","=""3""",7,7,,"=""""","=""L5951""",
"=""429.93959""","=""0.00004""","=""429.939729""","=""0.000013""","=""49""","=""""","=""""","=""""","=""""",,"=""2.128325734""","=""5.01208339""","=""6d3.(2H).7s""","=""3H""","=""5""","=""""","=""*""","=""4""",11,9,,"=""""","=""L5951""",
"=""429.97735""","=""0.00006""","=""429.977420""","=""0.000017""","=""36""","=""""","=""""","=""""","=""""",,"=""2.151700954""","=""5.0352058""","=""5f.6d.7s2""","=""3D*""","=""1""","=""""","=""""","=""2""",3,5,,"=""""","=""L5951""",
"=""430.08243""","=""0.00003""","=""430.082346""","=""0.000015""","=""100""","=""""","=""""","=""""","=""""",,"=""2.477968921""","=""5.36077031""","=""5f.6d2.7s""","=""5H*""","=""6""","=""""","=""""","=""6""",13,13,,"=""""","=""L5951""",
"=""430.084465""","=""0.000015""","=""430.0844666""","=""0.0000020""","=""830""","=""""","=""""","=""""","=""""",,"=""0.3171586159""","=""3.199945790""","=""6d2.7s2""","=""3P""","=""0""","=""""","=""*""","=""1""",1,3,,"=""""","=""L5951""",
"=""430.104879""","=""0.000007""","=""430.104882""","=""0.000004""","=""2200""","=""""","=""""","=""""","=""""",,"=""1.388254945""","=""4.27090529""","=""5f.6d.7s2""","=""3H*""","=""5""","=""""","=""""","=""4""",11,9,,"=""""","=""L18702""",
"=""430.12164""","=""0.00004""","=""430.121667""","=""0.000015""","=""66""","=""""","=""""","=""""","=""""",,"=""2.715676522""","=""5.59821437""","=""5f.6d2.7s""","=""5H*""","=""7""","=""""","=""""","=""6 or 7""",15,13,,"=""""","=""L5951""",
"=""430.15798""","=""0.00018""","=""430.157508""","=""0.000011""","=""12""","=""""","=""""","=""""","=""""",,"=""2.360554170""","=""5.24285184""","=""6d.7s2.7p""","=""3P*""","=""2""","=""""","=""""","=""3""",5,7,,"=""""","=""L3552""",
"=""430.21891""","=""0.00020""","=""430.2183701""","=""0.0000020""","=""16""","=""""","=""""","=""""","=""""",,"=""0.3557427977""","=""3.237632718""","=""6d2.7s2""","=""3F""","=""3""","=""""","=""*""","=""2""",7,5,,"=""""","=""L12239""",
"=""430.34311""","=""0.00006""","=""430.343122""","=""0.000007""","=""39""","=""""","=""""","=""""","=""""",,"=""2.158716703""","=""5.03977119""","=""6d.7s2.7p""","=""3D*""","=""3""","=""""","=""""","=""4""",7,9,,"=""""","=""L5951""",
"=""430.43039""","=""0.00003""","=""430.430368""","=""0.000019""","=""110""","=""""","=""""","=""""","=""""",,"=""2.473285786""","=""5.35375630""","=""6d2.7s.7p""","=""5F*""","=""4""","=""""","=""""","=""5""",9,11,,"=""""","=""L5951""",
"=""430.44417""","=""0.00006""","=""430.444144""","=""0.000017""","=""33""","=""""","=""""","=""""","=""""",,"=""2.238363337""","=""5.11874166""","=""6d.7s2.7p""","=""3F*""","=""4""","=""""","=""""","=""3""",9,7,,"=""""","=""L5951""",
"=""430.45972""","=""0.00003""","=""430.459738""","=""0.000006""","=""140""","=""""","=""""","=""""","=""""",,"=""1.472664364""","=""4.35293835""","=""6d.7s2.7p""","=""3D*""","=""1""","=""""","=""""","=""2""",3,5,,"=""""","=""L5951""",
"=""430.50144""","=""0.00006""","=""430.501428""","=""0.000015""","=""23""","=""""","=""""","=""""","=""""",,"=""1.766030147""","=""4.64602520""","=""5f.6d.7s2""","=""3P*""","=""1""","=""""","=""""","=""1""",3,3,,"=""""","=""L5951""",
"=""430.519986""","=""0.000020""","=""430.5199790""","=""0.0000011""","=""320""","=""""","=""""","=""""","=""""",,"=""0.3557427977""","=""3.235613756""","=""6d2.7s2""","=""3F""","=""3""","=""""","=""*""","=""3""",7,7,,"=""""","=""L5951""",
"=""430.55024""","=""0.00006""","=""430.550250""","=""0.000009""","=""37""","=""""","=""""","=""""","=""""",,"=""1.592945153""","=""4.47261364""","=""6d3.(4P).7s""","=""5P""","=""3""","=""""","=""*""","=""3""",7,7,,"=""""","=""L5951""",
"=""430.562859""","=""0.000022""","=""430.562850""","=""0.000015""","=""250""","=""""","=""""","=""""","=""""",,"=""1.766440990""","=""4.64602520""","=""5f.6d.7s2""","=""3P*""","=""0""","=""""","=""""","=""1""",1,3,,"=""""","=""L5951""",
"=""430.60139""","=""0.00004""","=""430.6013686""","=""0.0000019""","=""55""","=""""","=""""","=""""","=""""",,"=""1.0910919079""","=""3.970418531""","=""6d3.(4F).7s""","=""5F""","=""4""","=""""","=""*""","=""5""",9,11,,"=""""","=""L5951""",
"=""430.60787""","=""0.00004""","=""430.607908""","=""0.000013""","=""62""","=""""","=""""","=""""","=""""",,"=""1.793458939""","=""4.67274184""","=""6d2.7s.7p""","=""5G*""","=""2""","=""""","=""""","=""3""",5,7,,"=""""","=""L5951""",
"=""430.616738""","=""0.000019""","=""430.616732""","=""0.000003""","=""500""","=""""","=""""","=""""","=""""",,"=""0.4792576672""","=""3.35848156""","=""6d2.7s2""","=""3P""","=""1""","=""""","=""*""","=""1""",3,3,,"=""""","=""L5951""",
"=""430.67081""","=""0.00006""","=""430.670778""","=""0.000015""","=""24""","=""""","=""""","=""""","=""""",,"=""2.233126549""","=""5.11198913""","=""5f.6d2.7s""","=""5H*""","=""5""","=""""","=""""","=""4""",11,9,,"=""""","=""L5951""",
"=""430.75142""","=""0.00004""","=""430.751386""","=""0.000009""","=""78""","=""""","=""""","=""""","=""""",,"=""1.880456013""","=""4.75877985""","=""6d2.7s.7p""","=""5G*""","=""3""","=""""","=""""","=""3""",7,7,,"=""""","=""L5951""",
"=""430.757801""","=""0.000019""","=""430.757745""","=""0.000007""","=""440""","=""""","=""""","=""""","=""""",,"=""1.592945153""","=""4.47122650""","=""6d3.(4P).7s""","=""5P""","=""3""","=""""","=""*""","=""4""",7,9,,"=""""","=""L5951""",
"=""430.838758""","=""0.000004""","=""430.838757""","=""0.000003""","=""3800""","=""""","=""""","=""""","=""""",,"=""1.388254945""","=""4.265995087""","=""5f.6d.7s2""","=""3H*""","=""5""","=""""","=""""","=""6""",11,13,,"=""""","=""L18702""",
"=""430.933365""","=""0.000011""","=""430.933366""","=""0.000004""","=""1700""","=""""","=""""","=""""","=""""",,"=""1.393796936""","=""4.27090529""","=""5f.6d.7s2""","=""3F*""","=""3""","=""""","=""""","=""4""",7,9,,"=""""","=""L5951""",
"=""430.95500""","=""0.00006""","=""430.955007""","=""0.000020""","=""22""","=""""","=""""","=""""","=""""",,"=""2.986152316""","=""5.86311619""","=""6d2.7s.7p""","=""5G*""","=""6""","=""""","=""""","=""7""",13,15,,"=""""","=""L5951""",
"=""430.97665""","=""0.00003""","=""430.976645""","=""0.000011""","=""200""","=""""","=""""","=""""","=""""",,"=""2.233126549""","=""5.10994598""","=""5f.6d2.7s""","=""5H*""","=""5""","=""""","=""""","=""5""",11,11,,"=""""","=""L5951""",
"=""430.981197""","=""0.000017""","=""430.981205""","=""0.000006""","=""630""","=""""","=""""","=""""","=""""",,"=""1.393796936""","=""4.27058592""","=""5f.6d.7s2""","=""3F*""","=""3""","=""""","=""""","=""2""",7,5,,"=""""","=""L5951""",
"=""431.00089""","=""0.00024""","=""431.000057""","=""0.000019""","=""8""","=""""","=""""","=""""","=""""",,"=""2.010711511""","=""4.88737467""","=""6d.7s2.7p""","=""1D*""","=""2""","=""""","=""""","=""1""",5,3,,"=""""","=""L12239""",
"=""431.04052""","=""0.00006""","=""431.040486""","=""0.000007""","=""24""","=""""","=""""","=""""","=""""",,"=""1.880456013""","=""4.75684936""","=""6d2.7s.7p""","=""5G*""","=""3""","=""6d4""","=""""","=""4""",7,9,,"=""""","=""L5951""",
"=""431.07692""","=""0.00019""","=""431.076389""","=""0.000007""","=""110""","=""""","=""""","=""""","=""""",,"=""1.761433209""","=""4.63758699""","=""5f.6d.7s2""","=""3F*""","=""4""","=""""","=""""","=""3""",9,7,,"=""""","=""L3552""",
"=""431.109903""","=""0.000011""","=""431.109909""","=""0.000003""","=""1200""","=""""","=""""","=""""","=""""",,"=""0.4792576672""","=""3.35518781""","=""6d2.7s2""","=""3P""","=""1""","=""""","=""*""","=""2""",3,5,,"=""""","=""L18702""",
"=""431.13130""","=""0.00006""","=""431.131311""","=""0.000019""","=""32*""","=""""","=""""","=""""","=""""",,"=""2.477968921""","=""5.35375630""","=""5f.6d2.7s""","=""5H*""","=""6""","=""""","=""""","=""5""",13,11,,"=""""","=""L5951""",
"=""431.13130""","=""0.00006""","=""431.131402""","=""0.000003""","=""32*""","=""""","=""""","=""""","=""""",,"=""1.305125170""","=""4.180911947""","=""5f.6d.7s2""","=""3G*""","=""3""","=""""","=""""","=""2""",7,5,,"=""""","=""L5951""",
"=""431.21711""","=""0.00003""","=""431.2171069""","=""0.0000015""","=""90""","=""""","=""""","=""""","=""""",,"=""0.4572521355""","=""3.332467345""","=""6d2.7s2""","=""""","=""2""","=""6d2.7s.7p""","=""3G*""","=""3""",5,7,,"=""""","=""L5951""",
"=""431.227640""","=""0.000022""","=""431.227634""","=""0.000006""","=""300""","=""""","=""""","=""""","=""""",,"=""1.393796936""","=""4.26894195""","=""5f.6d.7s2""","=""3F*""","=""3""","=""""","=""""","=""3""",7,7,,"=""""","=""L5951""",
"=""431.23467""","=""0.00006""","=""431.234614""","=""0.000020""","=""38""","=""""","=""""","=""""","=""""",,"=""2.506331889""","=""5.38143037""","=""6d2.7s.7p""","=""5D*""","=""3""","=""""","=""""","=""4""",7,9,,"=""""","=""L5951""",
"=""431.24483""","=""0.00004""","=""431.244824""","=""0.000013""","=""53""","=""""","=""""","=""""","=""""",,"=""1.936507287""","=""4.81153770""","=""5f.6d2.7s""","=""5H*""","=""3""","=""""","=""""","=""2""",7,5,,"=""""","=""L5951""",
"=""431.25343""","=""0.00004""","=""431.253433""","=""0.000015""","=""44""","=""""","=""""","=""""","=""""",,"=""2.444104358""","=""5.31907738""","=""6d3.(2F).7s""","=""3F""","=""3""","=""""","=""*""","=""3""",7,7,,"=""""","=""L5951""",
"=""431.278809""","=""0.000017""","=""431.278800""","=""0.000009""","=""550""","=""""","=""""","=""""","=""""",,"=""1.463377110""","=""4.33818103""","=""6d3.(4P).7s""","=""5P""","=""2""","=""""","=""*""","=""1""",5,3,,"=""""","=""L5951""",
"=""431.283961""","=""0.000020""","=""431.283965""","=""0.000009""","=""320""","=""""","=""""","=""""","=""""",,"=""1.731131837""","=""4.60590132""","=""6d3.(2D2).7s""","=""""","=""1""","=""""","=""*""","=""2""",3,5,,"=""""","=""L5951""",
"=""431.301222""","=""0.000011""","=""431.301230""","=""0.000004""","=""1400""","=""""","=""""","=""""","=""""",,"=""1.022076397""","=""3.89673081""","=""5f.6d.7s2""","=""3F*""","=""2""","=""""","=""""","=""1""",5,3,,"=""""","=""L18702""",
"=""431.4197242""","=""0.0000024""","=""431.4197304""","=""0.0000009""","=""6100""","=""""","=""""","=""""","=""""",,"=""0.3557427977""","=""3.229607614""","=""6d2.7s2""","=""3F""","=""3""","=""""","=""*""","=""4""",7,9,,"=""""","=""L18702""",
"=""431.4211028""","=""0.0000017""","=""431.4211038""","=""0.0000011""","=""9700""","=""""","=""""","=""""","=""""",,"=""0.6151672932""","=""3.489022961""","=""6d2.7s2""","=""3F""","=""4""","=""""","=""*""","=""4""",9,9,,"=""""","=""L18702""",
"=""431.45481""","=""0.00019""","=""431.455616""","=""0.000015""","=""8""","=""""","=""""","=""""","=""""",,"=""2.238363337""","=""5.11198913""","=""6d.7s2.7p""","=""3F*""","=""4""","=""""","=""""","=""4""",9,9,,"=""""","=""L3552""",
"=""431.46260""","=""0.00004""","=""431.462618""","=""0.000015""","=""72""","=""""","=""""","=""""","=""""",,"=""2.332128677""","=""5.20570783""","=""6d2.7s.7p""","=""5G*""","=""4""","=""""","=""""","=""4""",9,9,,"=""""","=""L5951""",
"=""431.48157""","=""0.00003""","=""431.4815644""","=""0.0000017""","=""190""","=""""","=""""","=""""","=""""",,"=""0.966490959""","=""3.839943932""","=""5f.6d.7s2""","=""3H*""","=""4""","=""""","=""""","=""4""",9,9,,"=""""","=""L5951""",
"=""431.49916""","=""0.00003""","=""431.499170""","=""0.000017""","=""100""","=""""","=""""","=""""","=""""",,"=""2.226743183""","=""5.10007892""","=""6d3.(4F).7s""","=""3F""","=""4""","=""""","=""*""","=""4""",9,9,,"=""""","=""L5951""",
"=""431.52663""","=""0.00004""","=""431.526639""","=""0.000009""","=""75""","=""""","=""""","=""""","=""""",,"=""2.026726250""","=""4.89987908""","=""5f.6d2.7s""","=""5H*""","=""4""","=""""","=""""","=""4""",9,9,,"=""""","=""L5951""",
"=""431.53787""","=""0.00004""","=""431.537869""","=""0.000013""","=""67""","=""""","=""""","=""""","=""""",,"=""1.951135368""","=""4.82421343""","=""6d2.7s.7p""","=""5F*""","=""1""","=""""","=""""","=""1""",3,3,,"=""""","=""L5951""",
"=""431.54875""","=""0.00006""","=""431.548904""","=""0.000009""","=""40""","=""""","=""""","=""""","=""""",,"=""1.920914392""","=""4.79391898""","=""6d3.(2H).7s""","=""3H""","=""4""","=""""","=""*""","=""5""",9,11,,"=""""","=""L5951""",
"=""431.553288""","=""0.000013""","=""431.553286""","=""0.000004""","=""940""","=""""","=""""","=""""","=""""",,"=""1.005636397""","=""3.87861182""","=""6d2.7s2""","=""1G""","=""4""","=""""","=""*""","=""3""",9,7,,"=""""","=""L5951""",
"=""431.57104""","=""0.00006""","=""431.570983""","=""0.000020""","=""23""","=""""","=""""","=""""","=""""",,"=""2.299833145""","=""5.17269076""","=""6d3.(4P).7s""","=""""","=""2""","=""""","=""*""","=""2""",5,5,,"=""""","=""L5951""",
"=""431.60191""","=""0.00006""","=""431.601913""","=""0.000013""","=""35""","=""""","=""""","=""""","=""""",,"=""2.477968921""","=""5.35062066""","=""5f.6d2.7s""","=""5H*""","=""6""","=""""","=""""","=""5""",13,11,,"=""""","=""L5951""",
"=""431.62644""","=""0.00003""","=""431.626440""","=""0.000006""","=""130""","=""""","=""""","=""""","=""""",,"=""1.472664364""","=""4.34515286""","=""6d.7s2.7p""","=""3D*""","=""1""","=""""","=""5F""","=""1""",3,3,,"=""""","=""L5951""",
"=""431.646785""","=""0.000003""","=""431.6467861""","=""0.0000019""","=""4300""","=""""","=""""","=""""","=""""",,"=""0.3557427977""","=""3.228095898""","=""6d2.7s2""","=""3F""","=""3""","=""""","=""*""","=""3""",7,7,,"=""""","=""L18702""",
"=""431.66860""","=""0.00004""","=""431.668625""","=""0.000007""","=""54""","=""""","=""""","=""""","=""""",,"=""2.158716703""","=""5.03092449""","=""6d.7s2.7p""","=""3D*""","=""3""","=""""","=""""","=""3""",7,7,,"=""""","=""L5951""",
"=""431.732324""","=""0.000020""","=""431.732326""","=""0.000006""","=""370""","=""""","=""""","=""""","=""""",,"=""1.305125170""","=""4.17690917""","=""5f.6d.7s2""","=""3G*""","=""3""","=""""","=""""","=""2""",7,5,,"=""""","=""L5951""",
"=""431.74333""","=""0.00006""","=""431.743373""","=""0.000015""","=""34""","=""""","=""""","=""""","=""""",,"=""2.240278611""","=""5.11198913""","=""6d.7s2.7p""","=""1F*""","=""3""","=""""","=""""","=""4""",7,9,,"=""""","=""L5951""",
"=""431.75865""","=""0.00003""","=""431.758621""","=""0.000007""","=""91""","=""""","=""""","=""""","=""""",,"=""1.633505867""","=""4.50511497""","=""5f.6d.7s2""","=""3G*""","=""4""","=""""","=""""","=""3""",9,7,,"=""""","=""L5951""",
"=""431.87502""","=""0.00015""","=""431.875548""","=""0.000022""","=""48""","=""""","=""""","=""""","=""""",,"=""2.519639824""","=""5.39047146""","=""5f.6d.7s2""","=""1H*""","=""5""","=""""","=""""","=""5""",11,11,,"=""""","=""L12239""",
"=""431.90543""","=""0.00003""","=""431.905434""","=""0.000004""","=""120""","=""""","=""""","=""""","=""""",,"=""1.0910919079""","=""3.96172489""","=""6d3.(4F).7s""","=""5F""","=""4""","=""""","=""*""","=""4""",9,9,,"=""""","=""L5951""",
"=""431.97389""","=""0.00004""","=""431.974000""","=""0.000015""","=""62""","=""""","=""""","=""""","=""""",,"=""1.728997759""","=""4.59917509""","=""6d.7s2.7p""","=""3F*""","=""3""","=""""","=""""","=""2""",7,5,,"=""""","=""L5951""",
"=""432.04099""","=""0.00004""","=""432.040944""","=""0.000021""","=""43""","=""""","=""""","=""""","=""""",,"=""2.302958156""","=""5.17269076""","=""6d3.(2P).7s""","=""""","=""1""","=""""","=""*""","=""2""",3,5,,"=""""","=""L5951""",
"=""432.10220""","=""0.00004""","=""432.102222""","=""0.000019""","=""55""","=""""","=""""","=""""","=""""",,"=""1.793458939""","=""4.66278458""","=""6d2.7s.7p""","=""5G*""","=""2""","=""""","=""""","=""1""",5,3,,"=""""","=""L5951""",
"=""432.177047""","=""0.000021""","=""432.177044""","=""0.000011""","=""320""","=""""","=""""","=""""","=""""",,"=""2.383885923""","=""5.25271480""","=""5f.6d2.7s""","=""5I*""","=""6""","=""""","=""""","=""6""",13,13,,"=""""","=""L5951""",
"=""432.195367""","=""0.000022""","=""432.195383""","=""0.000006""","=""260""","=""""","=""""","=""""","=""""",,"=""1.472664364""","=""4.34137151""","=""6d.7s2.7p""","=""3D*""","=""1""","=""""","=""""","=""2""",3,5,,"=""""","=""L5951""",
"=""432.21942""","=""0.00003""","=""432.219405""","=""0.000009""","=""99""","=""""","=""""","=""""","=""""",,"=""2.169869268""","=""5.03841698""","=""5f.6d2.7s""","=""5I*""","=""5""","=""""","=""""","=""6""",11,13,,"=""""","=""L5951""",
"=""432.24400""","=""0.00007""","=""432.243981""","=""0.000013""","=""15""","=""""","=""""","=""""","=""""",,"=""1.966871474""","=""4.83525608""","=""6d3.(2D2).7s""","=""""","=""2""","=""""","=""*""","=""3""",5,7,,"=""""","=""L5951""",
"=""432.26480""","=""0.00004""","=""432.264826""","=""0.000007""","=""81""","=""""","=""""","=""""","=""""",,"=""2.128325734""","=""4.99657202""","=""6d3.(2H).7s""","=""3H""","=""5""","=""""","=""*""","=""4""",11,9,,"=""""","=""L5951""",
"=""432.29416""","=""0.00004""","=""432.294160""","=""0.000011""","=""54""","=""""","=""""","=""""","=""""",,"=""2.332128677""","=""5.20018034""","=""6d2.7s.7p""","=""5G*""","=""4""","=""""","=""""","=""5""",9,11,,"=""""","=""L5951""",
